0,123602,2017-07-03 01:23:10,201707031012310,0,1,1.20183
1,123602,2017-07-03 01:23:11,201707031012311,2,0,0.73320
2,123602,2017-07-03 01:23:11,201707031012311,2,1,0.81840
3,123600,2017-07-03 01:23:12,201707031012312,1,0,0.70020
4,123602,2017-07-03 01:23:13,201707031012313,0,0,0.77742
5,123602,2017-07-03 01:23:14,201707031012314,2,0,0.73181
6,123600,2017-07-03 01:23:14,201707031012314,1,0,0.77242
7,123600,2017-07-03 01:23:15,201707031012315,2,0,0.72361
8,123600,2017-07-03 01:23:16,201707031012316,2,1,0.79623
9,123602,2017-07-03 01:23:17,201707031012317,0,0,0.83061
10,123600,2017-07-03 01:23:18,201707031012318,1,0,0.80681
11,123600,2017-07-03 01:23:18,201707031012318,2,0,0.79380
12,123600,2017-07-03 01:23:19,201707031012319,2,1,0.76741
13,123600,2017-07-03 01:23:20,201707031012320,2,2,0.68840
14,123600,2017-07-03 01:23:21,201707031012321,2,3,0.85281
15,123600,2017-07-03 01:23:22,201707031012322,2,4,0.77820
16,123600,2017-07-03 01:23:22,201707031012322,2,5,0.70740
17,123600,2017-07-03 01:23:23,201707031012323,2,6,0.70322
18,123600,2017-07-03 01:23:24,201707031012324,2,7,0.68161
19,123600,2017-07-03 01:23:25,201707031012325,2,8,1.04341
20,123600,2017-07-03 01:23:25,201707031012325,2,9,0.69360
21,123600,2017-07-03 01:23:26,201707031012326,2,10,0.69181
22,123600,2017-07-03 01:23:27,201707031012327,2,11,0.80101
23,123600,2017-07-03 01:23:28,201707031012328,2,12,0.66260
24,123600,2017-07-03 01:23:28,201707031012328,2,13,0.76081
25,123600,2017-07-03 01:23:29,201707031012329,2,14,0.69421
26,123600,2017-07-03 01:23:30,201707031012330,2,15,0.70100
27,123600,2017-07-03 01:23:30,201707031012330,2,16,0.72961
28,123600,2017-07-03 01:23:31,201707031012331,2,17,0.70960
29,123600,2017-07-03 01:23:32,201707031012332,2,18,0.68600
30,123600,2017-07-03 01:23:33,201707031012333,2,19,0.74461
31,123602,2017-07-03 01:23:33,201707031012333,0,0,0.71061
32,123600,2017-07-03 01:23:34,201707031012334,1,0,0.94421
33,123600,2017-07-03 01:23:35,201707031012335,2,0,0.76521
34,123602,2017-07-03 01:23:36,201707031012336,0,0,0.79101
35,123603,2017-07-03 01:23:37,201707031012337,0,1,0.75721
36,123602,2017-07-03 01:23:37,201707031012337,1,0,0.74221
37,123603,2017-07-03 01:23:38,201707031012338,0,0,0.87381
38,123601,2017-07-03 01:23:39,201707031012339,1,0,0.76283
39,123602,2017-07-03 01:23:40,201707031012340,0,0,0.85261
40,123603,2017-07-03 01:23:41,201707031012341,0,1,0.75960
41,123603,2017-07-03 01:23:41,201707031012341,2,0,0.84881
42,123603,2017-07-03 01:23:42,201707031012342,2,1,0.97121
43,123603,2017-07-03 01:23:43,201707031012343,2,2,0.83622
44,123603,2017-07-03 01:23:44,201707031012344,2,3,0.80422
45,123603,2017-07-03 01:23:45,201707031012345,2,4,0.79301
46,123603,2017-07-03 01:23:46,201707031012346,2,5,0.85141
47,123603,2017-07-03 01:23:46,201707031012346,2,6,0.74120
48,123603,2017-07-03 01:23:47,201707031012347,2,7,0.74360
49,123603,2017-07-03 01:23:48,201707031012348,2,8,0.78740
50,123600,2017-07-03 01:23:49,201707031012349,1,0,0.95981
51,123603,2017-07-03 01:23:50,201707031012350,0,0,0.78141
52,123600,2017-07-03 01:23:51,201707031012351,1,0,0.81400
53,123600,2017-07-03 01:23:51,201707031012351,2,0,0.77681
54,123603,2017-07-03 01:23:52,201707031012352,0,0,0.75640
55,123600,2017-07-03 01:23:53,201707031012353,1,0,1.04362
56,123600,2017-07-03 01:23:54,201707031012354,2,0,0.76261
57,123600,2017-07-03 01:23:55,201707031012355,2,1,0.85761
58,123600,2017-07-03 01:23:56,201707031012356,2,2,0.73661
59,123600,2017-07-03 01:23:56,201707031012356,2,3,0.72960
60,123600,2017-07-03 01:23:57,201707031012357,2,4,0.76621
61,123600,2017-07-03 01:23:58,201707031012358,2,5,0.76101
62,123600,2017-07-03 01:23:59,201707031012359,2,6,0.90001
63,123600,2017-07-03 01:24:00,201707031012400,2,7,0.87181
64,123600,2017-07-03 01:24:00,201707031012400,2,8,0.85420
65,123601,2017-07-03 01:24:01,201707031012401,0,0,0.78060
66,123601,2017-07-03 01:24:02,201707031012402,2,0,0.76381
67,123600,2017-07-03 01:24:03,201707031012403,1,0,0.77181
68,123601,2017-07-03 01:24:04,201707031012404,0,0,0.75881
69,123601,2017-07-03 01:24:04,201707031012404,2,0,0.75981
70,123601,2017-07-03 01:24:05,201707031012405,2,1,0.78402
71,123601,2017-07-03 01:24:06,201707031012406,2,2,0.82662
72,123601,2017-07-03 01:24:07,201707031012407,2,3,0.83562
73,123601,2017-07-03 01:24:08,201707031012408,2,4,0.84381
74,123601,2017-07-03 01:24:08,201707031012408,2,5,0.90781
75,123601,2017-07-03 01:24:09,201707031012409,2,6,0.80440
76,123600,2017-07-03 01:24:10,201707031012410,1,0,0.76901
77,123600,2017-07-03 01:24:11,201707031012411,2,0,0.84162
78,123601,2017-07-03 01:24:12,201707031012412,0,0,0.79122
79,123600,2017-07-03 01:24:12,201707031012412,1,0,0.77262
80,123600,2017-07-03 01:24:13,201707031012413,2,0,0.74741
81,123600,2017-07-03 01:24:14,201707031012414,2,1,0.74001
82,123600,2017-07-03 01:24:15,201707031012415,2,2,0.81681
83,123600,2017-07-03 01:24:16,201707031012416,2,3,0.76163
84,123600,2017-07-03 01:24:16,201707031012416,2,4,0.86520
85,123600,2017-07-03 01:24:17,201707031012417,2,5,0.83900
86,123600,2017-07-03 01:24:18,201707031012418,2,6,0.83281
87,123600,2017-07-03 01:24:19,201707031012419,2,7,0.76020
88,123600,2017-07-03 01:24:20,201707031012420,2,8,0.74661
89,123600,2017-07-03 01:24:20,201707031012420,2,9,0.79622
90,123600,2017-07-03 01:24:21,201707031012421,2,10,0.74681
91,123600,2017-07-03 01:24:22,201707031012422,2,11,0.77720
92,123602,2017-07-03 01:24:23,201707031012423,0,0,0.77661
93,123602,2017-07-03 01:24:23,201707031012423,2,0,0.78022
94,123600,2017-07-03 01:24:24,201707031012424,1,0,0.89222
95,123600,2017-07-03 01:24:25,201707031012425,2,0,0.77021
96,123602,2017-07-03 01:24:26,201707031012426,0,0,0.88641
97,123602,2017-07-03 01:24:27,201707031012427,2,0,0.83761
98,123601,2017-07-03 01:24:28,201707031012428,1,0,0.84841
99,123601,2017-07-03 01:24:28,201707031012428,2,0,0.76061
100,123601,2017-07-03 01:24:29,201707031012429,2,1,0.72942
101,123601,2017-07-03 01:24:30,201707031012430,2,2,0.84160
102,123601,2017-07-03 01:24:31,201707031012431,2,3,0.80501
103,123601,2017-07-03 01:24:32,201707031012432,2,4,0.78340
104,123601,2017-07-03 01:24:32,201707031012432,2,5,0.74101
105,123601,2017-07-03 01:24:33,201707031012433,2,6,0.90181
106,123601,2017-07-03 01:24:34,201707031012434,2,7,0.75001
107,123601,2017-07-03 01:24:35,201707031012435,2,8,0.78620
108,123601,2017-07-03 01:24:36,201707031012436,2,9,0.76421
109,123601,2017-07-03 01:24:36,201707031012436,2,10,0.74921
110,123601,2017-07-03 01:24:37,201707031012437,2,11,0.80800
111,123601,2017-07-03 01:24:38,201707031012438,2,12,0.79321
112,123601,2017-07-03 01:24:39,201707031012439,2,13,0.82422
113,123601,2017-07-03 01:24:40,201707031012440,2,14,0.79660
114,123601,2017-07-03 01:24:40,201707031012440,2,15,0.76521
115,123601,2017-07-03 01:24:41,201707031012441,2,16,0.78841
116,123601,2017-07-03 01:24:42,201707031012442,2,17,0.74183
117,123601,2017-07-03 01:24:43,201707031012443,2,18,0.76201
118,123601,2017-07-03 01:24:44,201707031012444,2,19,0.83321
119,123601,2017-07-03 01:24:44,201707031012444,2,20,0.74401
120,123601,2017-07-03 01:24:45,201707031012445,2,21,0.81941
121,123602,2017-07-03 01:24:46,201707031012446,0,0,0.79961
122,123602,2017-07-03 01:24:47,201707031012447,2,0,0.74721
123,123602,2017-07-03 01:24:47,201707031012447,2,1,0.75821
124,123601,2017-07-03 01:24:48,201707031012448,1,0,0.76441
125,123600,2017-07-03 01:24:49,201707031012449,1,1,0.81700
126,123600,2017-07-03 01:24:50,201707031012450,2,0,0.73421
127,123602,2017-07-03 01:24:51,201707031012451,0,0,0.80241
128,123603,2017-07-03 01:24:51,201707031012451,0,1,0.81260
129,123600,2017-07-03 01:24:52,201707031012452,1,0,0.74622
130,123603,2017-07-03 01:24:53,201707031012453,0,0,0.75862
131,123602,2017-07-03 01:24:54,201707031012454,1,0,0.81221
132,123603,2017-07-03 01:24:54,201707031012454,0,0,0.77941
133,123600,2017-07-03 01:24:55,201707031012455,1,0,0.73861
134,123599,2017-07-03 01:24:56,201707031012456,1,1,0.73583
135,123599,2017-07-03 01:24:57,201707031012457,2,0,0.74821
136,123599,2017-07-03 01:24:57,201707031012457,2,1,0.79401
137,123600,2017-07-03 01:24:58,201707031012458,0,0,0.78520
138,123599,2017-07-03 01:24:59,201707031012459,1,0,0.77803
139,123599,2017-07-03 01:25:00,201707031012500,2,0,0.83901
140,123599,2017-07-03 01:25:01,201707031012501,2,1,0.75342
141,123599,2017-07-03 01:25:01,201707031012501,2,2,0.73661
142,123599,2017-07-03 01:25:02,201707031012502,2,3,0.82781
143,123603,2017-07-03 01:25:03,201707031012503,0,0,0.79961
144,123603,2017-07-03 01:25:04,201707031012504,2,0,0.76801
145,123599,2017-07-03 01:25:05,201707031012505,1,0,0.75020
146,123603,2017-07-03 01:25:05,201707031012505,0,0,0.75782
147,123603,2017-07-03 01:25:06,201707031012506,2,0,0.77421
148,123603,2017-07-03 01:25:07,201707031012507,2,1,1.05481
149,123603,2017-07-03 01:25:08,201707031012508,2,2,0.87261
150,123603,2017-07-03 01:25:09,201707031012509,2,3,0.83101
151,123603,2017-07-03 01:25:10,201707031012510,2,4,0.83340
152,123603,2017-07-03 01:25:11,201707031012511,2,5,0.84421
153,123603,2017-07-03 01:25:11,201707031012511,2,6,0.76121
154,123603,2017-07-03 01:25:12,201707031012512,2,7,0.80561
155,123603,2017-07-03 01:25:13,201707031012513,2,8,0.82421
156,123603,2017-07-03 01:25:14,201707031012514,2,9,0.80861
157,123603,2017-07-03 01:25:15,201707031012515,2,10,0.78180
158,123603,2017-07-03 01:25:15,201707031012515,2,11,0.80142
159,123601,2017-07-03 01:25:16,201707031012516,1,0,0.77441
160,123601,2017-07-03 01:25:17,201707031012517,2,0,0.81261
161,123600,2017-07-03 01:25:18,201707031012518,1,0,0.86381
162,123600,2017-07-03 01:25:19,201707031012519,2,0,0.85822
163,123601,2017-07-03 01:25:19,201707031012519,0,0,0.78701
164,123601,2017-07-03 01:25:20,201707031012520,2,0,0.77560
165,123600,2017-07-03 01:25:21,201707031012521,1,0,0.73780
166,123600,2017-07-03 01:25:22,201707031012522,2,0,0.78501
167,123600,2017-07-03 01:25:23,201707031012523,2,1,0.79541
168,123601,2017-07-03 01:25:23,201707031012523,0,0,0.86820
169,123601,2017-07-03 01:25:24,201707031012524,2,0,0.76421
170,123601,2017-07-03 01:25:25,201707031012525,2,1,0.76980
171,123601,2017-07-03 01:25:26,201707031012526,2,2,0.83583
172,123601,2017-07-03 01:25:27,201707031012527,2,3,0.78761
173,123601,2017-07-03 01:25:28,201707031012528,2,4,0.88023
174,123601,2017-07-03 01:25:28,201707031012528,2,5,0.74861
175,123601,2017-07-03 01:25:29,201707031012529,2,6,0.71321
176,123601,2017-07-03 01:25:30,201707031012530,2,7,0.85401
177,123601,2017-07-03 01:25:31,201707031012531,2,8,0.72681
178,123601,2017-07-03 01:25:31,201707031012531,2,9,0.76321
179,123601,2017-07-03 01:25:32,201707031012532,2,10,0.75401
180,123601,2017-07-03 01:25:33,201707031012533,2,11,0.72520
181,123601,2017-07-03 01:25:34,201707031012534,2,12,0.90702
182,123601,2017-07-03 01:25:35,201707031012535,2,13,0.77581
183,123611,2017-07-03 01:25:35,201707031012535,0,0,0.84340
184,123601,2017-07-03 01:25:36,201707031012536,1,0,0.87121
185,123601,2017-07-03 01:25:37,201707031012537,2,0,0.72741
186,123610,2017-07-03 01:25:38,201707031012538,0,0,0.76922
187,123610,2017-07-03 01:25:38,201707031012538,2,0,0.72841
188,123610,2017-07-03 01:25:39,201707031012539,2,1,0.78641
189,123610,2017-07-03 01:25:40,201707031012540,2,2,0.85621
190,123610,2017-07-03 01:25:41,201707031012541,2,3,0.74581
191,123610,2017-07-03 01:25:42,201707031012542,2,4,0.88582
192,123610,2017-07-03 01:25:43,201707031012543,2,5,0.83441
193,123610,2017-07-03 01:25:43,201707031012543,2,6,0.82463
194,123610,2017-07-03 01:25:44,201707031012544,2,7,0.80221
195,123610,2017-07-03 01:25:45,201707031012545,2,8,0.79101
196,123610,2017-07-03 01:25:46,201707031012546,2,9,0.77220
197,123610,2017-07-03 01:25:47,201707031012547,2,10,0.90583
198,123610,2017-07-03 01:25:48,201707031012548,2,11,0.77480
199,123610,2017-07-03 01:25:48,201707031012548,2,12,0.77221
200,123610,2017-07-03 01:25:49,201707031012549,2,13,0.84900
201,123602,2017-07-03 01:25:50,201707031012550,1,0,0.81581
202,123602,2017-07-03 01:25:51,201707031012551,2,0,0.79141
203,123602,2017-07-03 01:25:52,201707031012552,2,1,0.75182
204,123610,2017-07-03 01:25:52,201707031012552,0,0,0.78440
205,123602,2017-07-03 01:25:53,201707031012553,1,0,0.77160
206,123602,2017-07-03 01:25:54,201707031012554,2,0,0.79381
207,123602,2017-07-03 01:25:55,201707031012555,2,1,0.82440
208,123602,2017-07-03 01:25:56,201707031012556,2,2,0.87063
209,123602,2017-07-03 01:25:56,201707031012556,2,3,0.81361
210,123602,2017-07-03 01:25:57,201707031012557,2,4,0.79860
211,123602,2017-07-03 01:25:58,201707031012558,2,5,0.77880
212,123602,2017-07-03 01:25:59,201707031012559,2,6,0.92641
213,123602,2017-07-03 01:26:00,201707031012600,2,7,0.78460
214,123602,2017-07-03 01:26:00,201707031012600,2,8,0.81621
215,123602,2017-07-03 01:26:01,201707031012601,2,9,0.78301
216,123602,2017-07-03 01:26:02,201707031012602,2,10,0.76700
217,123602,2017-07-03 01:26:03,201707031012603,2,11,0.73301
218,123602,2017-07-03 01:26:04,201707031012604,2,12,0.73361
219,123602,2017-07-03 01:26:04,201707031012604,2,13,0.84180
220,123602,2017-07-03 01:26:05,201707031012605,2,14,0.73163
221,123603,2017-07-03 01:26:06,201707031012606,0,0,0.79081
222,123602,2017-07-03 01:26:07,201707031012607,1,0,0.80680
223,123602,2017-07-03 01:26:07,201707031012607,2,0,0.76321
224,123602,2017-07-03 01:26:08,201707031012608,2,1,0.72761
225,123602,2017-07-03 01:26:09,201707031012609,2,2,0.72280
226,123603,2017-07-03 01:26:10,201707031012610,0,0,0.78722
0,123680,2017-07-03 01:29:01,201707031012901,0,1,1.24440
1,123680,2017-07-03 01:29:02,201707031012902,2,0,0.53220
2,123680,2017-07-03 01:29:02,201707031012902,2,1,0.53820
3,123680,2017-07-03 01:29:03,201707031012903,2,2,0.46640
4,123680,2017-07-03 01:29:03,201707031012903,2,3,0.48760
5,123680,2017-07-03 01:29:04,201707031012904,2,4,0.49140
6,123680,2017-07-03 01:29:04,201707031012904,2,5,0.53802
7,123680,2017-07-03 01:29:05,201707031012905,2,6,0.48241
8,123680,2017-07-03 01:29:05,201707031012905,2,7,0.47060
9,123680,2017-07-03 01:29:06,201707031012906,2,8,0.45800
10,123680,2017-07-03 01:29:06,201707031012906,2,9,0.43342
11,123680,2017-07-03 01:29:07,201707031012907,2,10,0.54803
12,123680,2017-07-03 01:29:07,201707031012907,2,11,0.45302
13,123680,2017-07-03 01:29:08,201707031012908,2,12,0.45741
14,123680,2017-07-03 01:29:08,201707031012908,2,13,0.45860
15,123680,2017-07-03 01:29:09,201707031012909,2,14,0.48542
16,123680,2017-07-03 01:29:09,201707031012909,2,15,0.55642
17,123680,2017-07-03 01:29:10,201707031012910,2,16,0.47841
18,123681,2017-07-03 01:29:10,201707031012910,0,0,0.44402
19,123681,2017-07-03 01:29:11,201707031012911,2,0,0.44902
20,123681,2017-07-03 01:29:11,201707031012911,2,1,0.45720
21,123681,2017-07-03 01:29:11,201707031012911,2,2,0.45581
22,123681,2017-07-03 01:29:12,201707031012912,2,3,0.44462
23,123681,2017-07-03 01:29:12,201707031012912,2,4,0.45900
24,123681,2017-07-03 01:29:13,201707031012913,2,5,0.59082
25,123681,2017-07-03 01:29:13,201707031012913,2,6,0.47500
